DEPTH,ROP,WOB,CO2,CH4,H2S,TEMPIN,TEMPOUT,FRACT,MUDLOSS,QUARTZIT,CALCITE,PYRITE,HEMATITE,EPIDOTAL,CHLORITE,ANHYDRIT,SERICITE,PP,SPM1,SPM2,FLOWIN,FLOWOUT%,GAINLOSS,RPM,TORQUE,PITVOL,TUFFASH ,RHYOLITE,BASALT,VOLCAN,ANDESITE,DACITE,TUFFCRYS,VOLCSEDI,CHERTARG,MARL,CLAYST%,CLAY%,SILTST%,SANDST%,SAND%,MEDSAND%,CRSSAND
1714,120,1,305,0,0,120,127,0,0,0,0,0,0,0,0,0,0,1851,120,121,790,51,6,54,1128,221,0,0,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0
1715,151,1,305,0,0,120,126,0,0,0,0,0,0,0,0,0,0,1876,120,121,790,48,5,52,1398,220,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1716,192,1,305,0,0,121,124,0,0,0,0,0,0,0,0,0,0,1856,120,121,790,46,5,56,828,221,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1717,176,3,305,0,0,120,126,0,0,0,0,0,0,0,0,0,0,1875,120,121,790,49,6,53,1303,221,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1718,124,2,305,0,0,120,124,0,0,0,0,0,0,0,0,0,0,1856,120,121,790,46,6,58,1244,221,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1719,183,2,305,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1882,120,121,790,48,6,52,1119,221,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1720,186,2,305,0,0,122,124,0,0,0,0,0,0,0,0,0,0,1902,120,121,790,45,5,56,1394,220,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1721,215,4,305,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1945,120,121,790,47,6,48,1665,221,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1722,157,4,305,0,0,120,126,0,0,0,0,0,0,0,0,0,0,1946,120,121,790,48,6,49,2224,221,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1723,229,2,305,0,0,120,126,0,0,0,0,0,0,0,0,0,0,1942,120,121,790,48,6,49,1079,221,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1724,173,3,305,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1949,120,121,790,51,6,48,1539,221,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1725,254,2,305,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1947,120,121,790,48,6,49,1374,221,0,0,0,0,0,0,0,0,0,0,70,10,20,0,0,0,0
1726,350,2,305,0,0,121,124,0,0,0,0,0,0,0,0,0,0,1924,120,121,790,50,6,54,1328,221,0,0,0,0,0,0,0,0,0,0,70,10,20,0,0,0,0
1727,333,1,305,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1923,120,121,790,44,6,52,1123,221,0,0,0,0,0,0,0,0,0,0,70,10,20,0,0,0,0
1728,219,4,305,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1945,120,121,790,45,6,48,1593,221,0,0,0,0,0,0,0,0,0,0,70,10,20,0,0,0,0
1729,82,3,305,0,0,121,125,0,0,0,0,0,0,0,0,0,0,1910,120,121,790,47,6,52,2004,221,0,0,0,0,0,0,0,0,0,0,70,10,20,0,0,0,0
1730,95,2,305,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1912,120,121,790,49,6,49,1978,221,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1731,80,0,407,0,0,119,126,0,0,0,0,0,0,0,0,0,0,1795,120,120,795,52,3,67,245,218,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1732,159,2,407,0,0,120,124,0,0,0,0,0,0,0,0,0,0,1831,120,120,786,47,3,60,1017,218,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1733,245,3,407,0,0,120,126,0,0,0,0,0,0,0,0,0,0,1870,120,120,786,45,3,54,515,218,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1734,218,2,407,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1844,120,121,790,49,3,60,897,218,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1735,211,2,407,0,0,119,126,0,0,0,0,0,0,0,0,0,0,1848,120,121,790,48,3,59,1151,218,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1736,159,2,407,0,0,120,126,0,0,0,0,0,0,0,0,0,0,1907,120,121,790,47,3,56,1137,218,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1737,169,4,407,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1946,120,121,790,47,3,50,1583,218,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1738,123,2,407,0,0,120,126,0,0,0,0,0,0,0,0,0,0,1916,120,121,790,49,3,52,1344,218,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1739,180,2,407,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1906,120,121,790,44,3,55,979,218,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1740,89,0,407,0,0,122,126,0,0,0,0,0,0,0,0,0,0,1808,120,121,790,48,3,64,538,218,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1741,89,1,407,0,0,120,126,0,0,0,0,0,0,0,0,0,0,1810,120,121,790,50,3,65,673,218,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1742,97,2,407,0,0,120,126,0,0,0,0,0,0,0,0,0,0,1837,120,121,790,44,3,64,931,219,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1743,83,0,407,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1808,120,121,790,50,4,66,563,219,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1744,70,1,407,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1826,120,121,790,43,4,62,914,220,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1745,66,0,407,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1812,120,121,790,50,3,65,601,219,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1746,148,2,407,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1839,120,121,790,49,6,61,979,221,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1747,103,1,407,0,0,121,125,0,0,0,0,0,0,0,0,0,0,1857,120,121,790,43,6,62,1051,221,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1748,72,2,407,0,0,122,127,0,0,0,0,0,0,0,0,0,0,1874,120,121,790,50,4,56,1304,219,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1749,55,1,407,0,0,123,127,0,0,0,0,0,0,0,0,0,0,1823,120,121,790,46,3,62,721,219,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1750,95,2,407,0,0,121,126,0,0,0,0,0,0,0,0,0,0,1888,120,121,790,50,3,53,1427,219,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1751,195,2,407,0,0,123,126,0,0,0,0,0,0,0,0,0,0,1868,120,121,790,46,4,58,1281,219,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1752,268,2,407,0,0,121,128,0,0,0,0,0,0,0,0,0,0,1859,120,121,790,45,5,58,1217,220,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1753,274,2,407,0,0,122,127,0,0,0,0,0,0,0,0,0,0,1864,120,121,790,50,3,57,1356,219,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1754,242,1,407,0,0,122,127,0,0,0,0,0,0,0,0,0,0,1891,120,121,790,42,3,57,777,219,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0
1755,279,2,407,0,0,121,128,0,0,0,0,0,0,0,0,0,0,1900,120,121,790,45,3,58,1067,219,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1756,274,1,407,0,0,122,128,0,0,0,0,0,0,0,0,0,0,1881,120,121,790,48,4,58,1017,219,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1757,90,0,407,0,0,121,128,0,0,0,0,0,0,0,0,0,0,1816,120,121,790,45,6,64,762,221,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1758,72,1,407,0,0,123,128,0,0,0,0,0,0,0,0,0,0,1812,120,121,790,45,6,65,671,221,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1759,89,2,407,0,0,122,125,0,0,0,0,0,0,0,0,0,0,1821,120,121,790,48,6,63,850,221,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1760,60,0,407,0,0,121,128,0,0,0,0,0,0,0,0,0,0,1806,120,121,790,50,6,65,552,221,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1761,95,2,407,0,0,122,128,0,0,0,0,0,0,0,0,0,0,1864,120,121,790,49,6,58,1055,221,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1762,134,2,407,0,0,122,128,0,0,0,0,0,0,0,0,0,0,1855,120,121,790,44,6,57,1069,221,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1763,77,0,407,0,0,124,128,0,0,0,0,0,0,0,0,0,0,1817,120,2,400,48,0,50,244,215,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1764,114,1,407,0,0,124,128,0,0,0,0,0,0,0,0,0,0,1851,120,1,396,47,2,44,682,217,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1765,15,5,509,0,0,124,130,0,0,0,0,0,0,0,0,0,0,1784,120,0,393,47,3,50,152,218,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1766,26,5,509,0,0,124,130,0,0,0,0,0,0,0,0,0,0,1790,120,0,393,46,3,50,159,219,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1767,22,6,509,0,0,124,130,0,0,0,0,0,0,0,0,0,0,1798,120,0,393,48,14,48,296,229,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1768,22,6,509,0,0,124,128,0,0,0,0,0,0,0,0,0,0,1816,120,0,393,49,11,48,543,227,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1769,19,6,509,0,0,124,131,0,0,0,0,0,0,0,0,0,0,1792,120,0,393,45,8,49,318,223,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1770,19,6,509,0,0,124,130,0,0,0,0,0,0,0,0,0,0,1789,120,120,786,43,8,50,334,223,10,0,0,0,0,0,0,0,0,0,80,0,10,0,0,0,0
1771,21,5,509,0,0,124,130,0,0,0,0,0,0,0,0,0,0,1778,120,120,786,47,6,51,123,221,10,0,0,0,0,0,0,0,0,0,80,0,10,0,0,0,0
1772,23,5,509,0,0,124,132,0,0,0,0,0,0,0,0,0,0,1789,120,120,786,46,8,50,252,223,10,0,0,0,0,0,0,0,0,0,80,0,10,0,0,0,0
1773,16,5,509,0,0,125,130,0,0,0,0,0,0,0,0,0,0,1762,120,120,786,41,8,50,185,223,10,0,0,0,0,0,0,0,0,0,80,0,10,0,0,0,0
1774,14,5,509,0,0,124,131,0,0,0,0,0,0,0,0,0,0,1799,120,121,790,49,8,50,158,223,10,0,0,0,0,0,0,0,0,0,80,0,10,0,0,0,0
1775,13,5,509,0,0,125,132,0,0,0,0,0,0,0,0,0,0,1800,120,121,790,50,8,50,142,223,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1776,10,5,509,0,0,125,132,0,0,0,0,0,0,0,0,0,0,1791,120,121,790,45,8,50,230,223,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1777,8,6,509,0,0,126,132,0,0,0,0,0,0,0,0,0,0,1811,120,121,790,44,8,49,369,224,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1778,7,6,509,0,0,128,132,0,0,0,0,0,0,0,0,0,0,1796,120,121,790,47,3,47,145,218,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1779,15,6,509,0,0,126,129,0,0,0,0,0,0,0,0,0,0,1807,120,121,790,49,5,47,333,220,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0
1780,28,5,509,0,0,128,133,0,0,0,0,0,0,0,0,0,0,1809,120,121,790,51,5,46,308,220,10,0,0,0,0,0,0,0,0,0,70,0,10,0,10,0,0
1781,78,6,509,0,0,127,132,0,0,0,0,0,0,0,1,0,0,1817,120,120,786,48,4,46,313,219,10,0,0,0,0,0,0,0,0,0,70,0,10,0,10,0,0
1782,56,6,509,0,0,129,132,0,0,0,0,0,1,0,0,0,0,1825,120,121,790,47,6,45,312,221,10,0,0,0,0,0,0,0,0,0,70,0,10,0,10,0,0
1783,96,6,509,0,0,128,132,0,0,0,0,0,0,0,0,0,0,1824,120,121,790,47,6,44,450,222,10,0,0,0,0,0,0,0,0,0,70,0,10,0,10,0,0
1784,98,6,509,0,0,128,132,0,0,0,0,0,0,0,0,0,0,1832,120,121,790,48,4,44,406,219,10,0,0,0,0,0,0,0,0,0,70,0,10,0,10,0,0
1785,134,6,449,0,0,128,132,0,0,0,0,0,0,0,0,0,0,1830,120,121,790,50,4,44,435,220,0,0,0,0,0,0,0,0,0,0,50,30,0,10,10,0,0
1786,155,8,407,0,0,128,132,0,0,0,0,0,0,0,1,0,0,1879,120,121,790,48,4,39,924,220,0,0,0,0,0,0,0,0,0,0,50,30,0,10,10,0,0
1787,127,7,407,0,0,128,133,0,0,0,0,1,1,0,0,0,0,1876,120,121,790,44,5,50,866,220,0,0,0,0,0,0,0,0,0,0,50,30,0,10,10,0,0
1788,234,8,424,0,0,128,133,0,0,0,0,0,0,0,0,0,0,1934,120,121,790,48,5,48,1569,220,0,0,0,0,0,0,0,0,0,0,50,30,0,10,10,0,0
1789,331,7,439,0,0,129,132,0,0,0,0,0,0,0,0,0,0,1935,120,121,790,44,5,48,886,220,0,0,0,0,0,0,0,0,0,0,50,30,0,10,10,0,0
1790,453,8,454,0,0,128,132,0,0,0,0,0,0,0,1,0,0,1943,120,121,790,46,5,50,1393,220,10,0,0,0,0,0,0,0,0,0,30,20,0,10,10,20,0
1791,428,8,454,0,0,128,132,0,0,0,0,0,1,0,0,0,0,1962,120,121,790,45,4,48,1222,220,10,0,0,0,0,0,0,0,0,0,30,20,0,10,10,20,0
1792,445,9,469,0,0,129,134,0,0,0,0,0,0,0,0,0,0,1980,120,121,790,45,4,48,1644,220,10,0,0,0,0,0,0,0,0,0,30,20,0,10,10,20,0
1793,524,8,500,0,0,129,133,0,0,0,0,0,0,0,0,0,0,1977,120,121,790,43,6,47,1172,221,10,0,0,0,0,0,0,0,0,0,30,20,0,10,10,20,0
1794,457,10,500,0,0,128,133,0,0,0,0,0,1,0,1,0,0,2010,120,121,790,51,7,48,1516,222,10,0,0,0,0,0,0,0,0,0,30,20,0,10,10,20,0
1795,325,2,500,0,0,128,134,0,0,0,0,1,0,0,0,0,0,1866,120,121,790,50,2,44,838,217,10,0,0,0,0,0,0,0,0,0,20,30,10,10,10,10,0
1796,403,0,500,0,0,128,133,0,0,0,0,0,0,0,0,0,0,1905,120,121,790,47,2,41,896,217,10,0,0,0,0,0,0,0,0,0,20,30,10,10,10,10,0
1797,372,1,500,0,0,129,133,0,0,0,0,0,1,0,1,0,0,1902,120,121,790,49,4,49,797,219,10,0,0,0,0,0,0,0,0,0,20,30,10,10,10,10,0
1798,301,0,515,0,0,128,132,0,0,0,0,0,0,0,0,0,0,1877,120,121,790,50,7,52,568,222,10,0,0,0,0,0,0,0,0,0,20,30,10,10,10,10,0
1799,381,1,530,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1895,120,121,790,46,9,51,986,224,10,0,0,0,0,0,0,0,0,0,20,30,10,10,10,10,0
1800,236,1,530,0,0,128,133,0,0,0,0,1,1,0,1,0,0,1935,120,121,790,49,10,48,1652,225,10,0,0,0,0,0,0,0,0,0,30,30,10,10,10,0,0
1801,131,2,545,0,0,128,133,0,0,0,0,0,0,0,0,0,0,2010,120,120,786,48,14,42,984,230,10,0,0,0,0,0,0,0,0,0,30,30,10,10,10,0,0
1802,147,1,545,0,0,128,133,0,0,0,0,0,0,0,0,0,0,1895,120,121,790,47,15,51,1244,230,10,0,0,0,0,0,0,0,0,0,30,30,10,10,10,0,0
1803,175,1,560,0,0,128,132,0,0,0,0,0,1,0,0,0,0,1865,120,121,790,53,10,53,940,226,10,0,0,0,0,0,0,0,0,0,30,30,10,10,10,0,0
1804,138,0,560,0,0,128,133,0,0,0,0,0,0,0,1,0,0,1879,120,121,790,52,8,49,1183,224,10,0,0,0,0,0,0,0,0,0,30,30,10,10,10,0,0
1805,154,0,560,0,0,128,134,0,0,0,0,1,0,0,0,0,0,1858,120,121,790,48,5,54,800,221,0,0,0,0,0,0,0,0,0,0,50,20,10,10,0,10,0
1806,86,2,560,0,0,128,133,0,0,0,0,0,1,0,0,0,0,1885,120,121,790,46,5,52,1195,220,0,0,0,0,0,0,0,0,0,0,50,20,10,10,0,10,0
1807,83,1,560,0,0,128,132,0,0,0,0,0,0,0,1,0,0,1883,120,120,786,45,5,50,1240,220,0,0,0,0,0,0,0,0,0,0,50,20,10,10,0,10,0
1808,158,1,545,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1868,120,121,790,51,7,55,1106,222,0,0,0,0,0,0,0,0,0,0,50,20,10,10,0,10,0
1809,111,2,545,0,0,126,133,0,0,0,0,0,0,0,0,0,0,1925,120,121,790,50,6,50,1429,222,0,0,0,0,0,0,0,0,0,0,50,20,10,10,0,10,0
1810,143,1,545,0,0,127,134,0,0,0,0,0,0,0,0,0,0,1929,120,121,790,47,4,51,1229,220,10,0,0,0,0,0,0,0,0,0,40,20,20,0,10,0,0
1811,115,0,530,0,0,128,134,0,0,0,0,1,1,0,1,0,0,1868,120,121,790,46,2,56,936,217,10,0,0,0,0,0,0,0,0,0,40,20,20,0,10,0,0
1812,141,0,530,0,0,126,133,0,0,0,0,0,0,0,0,0,0,1860,120,121,790,50,2,54,887,217,10,0,0,0,0,0,0,0,0,0,40,20,20,0,10,0,0
1813,54,0,530,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1830,120,121,790,50,2,59,417,217,10,0,0,0,0,0,0,0,0,0,40,20,20,0,10,0,0
1814,60,0,545,0,0,127,133,0,0,0,0,0,0,0,0,0,0,1838,120,121,790,50,2,60,265,217,10,0,0,0,0,0,0,0,0,0,40,20,20,0,10,0,0
1815,58,0,560,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1835,120,121,790,45,3,59,450,219,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1816,63,0,560,0,0,128,135,0,0,0,0,0,0,0,0,0,0,1840,120,121,790,48,3,58,395,218,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1817,43,0,560,0,0,128,135,0,0,0,0,0,1,0,0,0,0,1853,120,121,790,45,2,57,623,217,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1818,66,0,560,0,0,128,135,0,0,0,0,0,0,0,0,0,0,1847,120,121,790,43,0,57,623,216,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1819,99,0,590,0,0,130,134,0,0,0,0,0,0,0,0,0,0,1846,120,121,790,45,0,58,611,215,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1820,102,0,590,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1846,120,121,790,50,0,57,607,215,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1821,88,1,590,0,0,129,135,0,0,0,0,0,0,0,0,0,0,1855,120,121,790,45,0,57,653,215,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1822,84,0,575,0,0,129,134,0,0,0,0,0,0,0,0,0,0,1844,120,121,790,45,0,58,337,215,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1823,90,0,575,0,0,130,136,0,0,0,0,0,1,0,0,0,0,1845,120,121,790,45,-2,59,490,213,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1824,144,0,560,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1844,120,121,790,46,-2,57,674,213,0,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0
1825,170,1,560,0,0,128,133,0,0,0,0,0,0,0,0,0,0,1868,120,121,790,46,-2,55,887,213,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1826,93,0,560,0,0,126,133,0,0,0,0,0,0,0,0,0,0,1829,120,120,786,50,-3,0,0,212,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1827,109,1,560,0,0,128,133,0,0,0,0,0,0,0,0,0,0,1851,120,120,786,52,-3,1,0,212,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1828,272,3,560,0,0,128,132,0,0,0,0,0,0,0,0,0,0,1894,120,120,786,50,-3,1,0,212,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1829,257,2,560,0,0,127,133,0,0,0,0,0,0,0,0,0,0,1885,120,120,786,46,-3,1,0,212,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1830,275,2,575,0,0,128,134,0,0,0,0,0,1,0,0,0,0,1881,120,120,786,48,-3,0,0,212,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1831,273,3,590,0,0,129,134,0,0,0,0,0,0,0,0,0,0,1901,120,120,786,48,-3,0,0,212,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1832,301,4,590,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1903,120,120,786,49,-3,0,0,212,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1833,234,3,606,0,0,128,133,0,0,0,0,0,0,0,0,0,0,1900,120,120,786,46,-4,0,0,211,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1834,194,3,606,0,0,128,133,0,0,0,0,0,0,0,0,0,0,1888,120,120,786,50,-3,0,0,212,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1835,275,2,606,0,0,129,135,0,0,0,0,0,0,0,0,0,0,1899,120,120,786,51,-3,0,0,212,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1836,218,2,606,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1874,120,120,786,49,-5,0,0,210,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1837,274,2,621,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1888,120,120,786,48,-5,0,0,210,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1838,240,2,621,0,0,128,135,0,0,0,0,0,0,0,0,0,0,1884,120,120,786,49,-5,0,0,210,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1839,249,3,621,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1897,120,120,786,48,-5,0,0,210,20,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
1840,179,2,590,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1878,120,120,786,46,-5,0,0,210,10,0,0,0,0,0,0,0,0,0,60,20,10,0,0,0,0
1841,232,2,575,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1876,120,120,786,50,-5,0,0,210,10,0,0,0,0,0,0,0,0,0,60,20,10,0,0,0,0
1842,164,2,575,0,0,129,134,0,0,0,0,0,0,0,0,0,0,1882,120,120,786,49,-5,0,0,210,10,0,0,0,0,0,0,0,0,0,60,20,10,0,0,0,0
1843,133,2,575,0,0,128,134,0,0,0,0,0,0,0,0,0,0,1999,120,120,786,48,-5,42,1333,210,10,0,0,0,0,0,0,0,0,0,60,20,10,0,0,0,0
1844,220,0,575,0,0,130,134,0,0,0,0,0,0,0,0,0,0,1931,120,120,786,48,-5,51,899,210,10,0,0,0,0,0,0,0,0,0,60,20,10,0,0,0,0
1845,169,1,575,0,0,130,134,0,0,0,0,0,0,0,0,0,0,1925,120,120,786,50,-5,53,975,211,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1846,173,1,575,0,0,130,134,0,0,0,0,0,0,0,0,0,0,1889,120,120,786,49,-4,55,888,212,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1847,181,2,590,0,0,129,134,0,0,0,0,0,0,0,0,0,0,1902,120,120,786,47,-4,54,1185,211,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1848,164,1,590,0,0,129,134,0,0,0,0,0,0,0,0,0,0,1879,120,120,786,50,-5,56,920,211,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1849,162,3,606,0,0,130,134,0,0,0,0,0,0,0,0,0,0,1898,120,120,786,51,-5,53,1072,211,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0
1850,160,1,606,0,0,130,135,0,0,0,0,0,0,0,0,0,0,1881,120,120,786,51,-4,54,886,211,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0
1851,193,1,606,0,0,130,134,0,0,0,0,0,0,0,0,0,0,1885,120,120,786,47,-5,55,601,211,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0
1852,159,1,590,0,0,130,135,0,0,0,0,0,0,0,0,0,0,1874,120,120,786,51,-5,55,645,211,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0
1853,163,0,575,0,0,130,135,0,0,0,0,0,0,0,0,0,0,1861,120,120,786,48,-4,56,464,211,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0
1854,145,1,560,0,0,131,135,0,0,0,0,0,0,0,0,0,0,1881,120,120,786,54,-5,55,774,211,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0
1855,108,2,575,0,0,130,134,0,0,0,0,0,0,0,0,0,0,1890,120,120,786,52,-4,54,1023,211,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1856,109,1,575,0,0,130,135,0,0,0,0,0,0,0,0,0,0,1883,120,120,786,48,-4,54,913,211,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1857,128,2,575,0,0,130,136,0,0,0,0,0,0,0,0,0,0,1880,120,120,786,52,-4,56,833,211,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1858,93,2,575,0,0,130,134,0,0,0,0,0,0,0,0,0,0,1852,120,120,786,49,-10,47,150,205,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1859,133,2,575,0,0,131,136,0,0,0,0,0,0,0,0,0,0,1906,120,120,786,45,-9,57,1203,206,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0
1860,250,2,590,0,0,129,136,0,0,0,0,1,0,0,1,0,0,1912,120,120,786,48,-8,57,968,207,10,0,0,0,0,0,0,10,0,0,10,0,20,50,0,0,0
1861,366,4,590,0,0,128,135,0,0,0,0,1,1,0,2,0,0,1999,120,120,786,46,-8,54,2596,207,10,0,0,0,0,0,0,10,0,0,10,0,20,50,0,0,0
1862,381,3,621,0,0,130,134,0,0,0,0,1,0,0,1,0,0,2005,120,120,786,54,-9,55,1702,206,10,0,0,0,0,0,0,10,0,0,10,0,20,50,0,0,0
1863,408,3,636,0,0,129,135,0,0,0,0,1,0,0,2,0,0,1999,120,120,786,52,-9,54,1394,206,10,0,0,0,0,0,0,10,0,0,10,0,20,50,0,0,0
1864,486,3,636,0,0,130,136,0,0,0,0,1,1,0,1,0,0,2031,120,120,786,48,-8,55,1658,207,10,0,0,0,0,0,0,10,0,0,10,0,20,50,0,0,0
